run,epoch,time,node,success_rate,avg_latency,drop_rate,trust_score,packets_forwarded,invalid_sig,is_malicious,alpha,rho,theta,block_size
alpha10_run3,47,460,10.0.0.5,1.0,144.4,0.0,0.9286,117,0,0,0.1,0.02,0.4902,20
alpha10_run3,48,470,10.0.0.1,0.7,122.21,0.0,0.8912,150,0,0,0.1,0.0209,0.4898,20
alpha10_run3,48,470,10.0.0.2,1.0,148.56,0.0,0.9233,121,0,0,0.1,0.0209,0.4898,20
alpha10_run3,48,470,10.0.0.3,0.9971,127.24,0.0,0.9239,153,0,0,0.1,0.0209,0.4898,20
alpha10_run3,48,470,10.0.0.4,1.0,148.34,0.0,0.9283,134,0,0,0.1,0.0209,0.4898,20
alpha10_run3,48,470,10.0.0.5,1.0,126.53,0.0,0.931,121,0,0,0.1,0.0209,0.4898,20
alpha10_run3,49,480,10.0.0.1,0.8971,122.21,0.0,0.8901,150,0,0,0.1,0.0196,0.4904,20
alpha10_run3,49,480,10.0.0.2,1.0,148.56,0.0,0.924,121,0,0,0.1,0.0196,0.4904,20
alpha10_run3,49,480,10.0.0.3,0.9998,124.46,0.0,0.928,154,0,0,0.1,0.0196,0.4904,20
alpha10_run3,49,480,10.0.0.4,1.0,148.34,0.0,0.9276,134,0,0,0.1,0.0196,0.4904,20
alpha10_run3,49,480,10.0.0.5,1.0,111.05,0.0,0.9351,135,0,0,0.1,0.0196,0.4904,20
alpha10_run3,50,490,10.0.0.1,0.9958,129.62,0.0,0.903,151,0,0,0.1,0.0192,0.4906,20
alpha10_run3,50,490,10.0.0.2,1.0,148.56,0.0,0.9245,121,0,0,0.1,0.0192,0.4906,20
alpha10_run3,50,490,10.0.0.3,1.0,137.34,0.0,0.929,155,0,0,0.1,0.0192,0.4906,20
alpha10_run3,50,490,10.0.0.4,1.0,148.34,0.0,0.927,134,0,0,0.1,0.0192,0.4906,20
alpha10_run3,50,490,10.0.0.5,1.0,111.14,0.0,0.9379,148,0,0,0.1,0.0192,0.4906,20
alpha10_run3,51,500,10.0.0.1,0.9997,138.38,0.0,0.9113,152,0,0,0.1,0.0188,0.4908,20
alpha10_run3,51,500,10.0.0.2,1.0,118.47,0.0,0.9294,126,0,0,0.1,0.0188,0.4908,20
alpha10_run3,51,500,10.0.0.3,1.0,137.34,0.0,0.9297,155,0,0,0.1,0.0188,0.4908,20
alpha10_run3,51,500,10.0.0.4,1.0,148.34,0.0,0.9267,134,0,0,0.1,0.0188,0.4908,20
alpha10_run3,51,500,10.0.0.5,1.0,123.07,0.0,0.9381,160,0,0,0.1,0.0188,0.4908,20
alpha10_run3,52,510,10.0.0.1,0.9998,138.38,0.0,0.9171,152,0,0,0.1,0.018,0.4912,20
alpha10_run3,52,510,10.0.0.2,1.0,122.85,0.0,0.9321,130,0,0,0.1,0.018,0.4912,20
alpha10_run3,52,510,10.0.0.3,1.0,137.34,0.0,0.9302,155,0,0,0.1,0.018,0.4912,20
alpha10_run3,52,510,10.0.0.4,1.0,148.34,0.0,0.9264,134,0,0,0.1,0.018,0.4912,20
alpha10_run3,52,510,10.0.0.5,1.0,124.71,0.0,0.9379,172,0,0,0.1,0.018,0.4912,20
alpha10_run3,53,520,10.0.0.1,0.9999,138.38,0.0,0.9212,152,0,0,0.1,0.0187,0.4908,20
alpha10_run3,53,520,10.0.0.2,1.0,118.97,0.0,0.9347,140,0,0,0.1,0.0187,0.4908,20
alpha10_run3,53,520,10.0.0.3,1.0,137.34,0.0,0.9305,155,0,0,0.1,0.0187,0.4908,20
alpha10_run3,53,520,10.0.0.4,1.0,148.34,0.0,0.9262,134,0,0,0.1,0.0187,0.4908,20
alpha10_run3,53,520,10.0.0.5,1.0,130.59,0.0,0.937,173,0,0,0.1,0.0187,0.4908,20
alpha10_run3,54,530,10.0.0.1,1.0,126.1,0.0,0.9259,155,0,0,0.1,0.0208,0.4898,20
alpha10_run3,54,530,10.0.0.2,0.8971,122.92,0.0,0.9204,142,0,0,0.1,0.0208,0.4898,20
alpha10_run3,54,530,10.0.0.3,1.0,128.43,0.0,0.9321,168,0,0,0.1,0.0208,0.4898,20
alpha10_run3,54,530,10.0.0.4,1.0,148.34,0.0,0.9261,134,0,0,0.1,0.0208,0.4898,20
alpha10_run3,54,530,10.0.0.5,1.0,134.65,0.0,0.9357,174,0,0,0.1,0.0208,0.4898,20
alpha10_run3,55,540,10.0.0.1,1.0,138.67,0.0,0.9273,168,0,0,0.1,0.0177,0.4913,20
alpha10_run3,55,540,10.0.0.2,0.9915,134.79,0.0,0.9228,143,0,0,0.1,0.0177,0.4913,20
alpha10_run3,55,540,10.0.0.3,1.0,137.75,0.0,0.9318,171,0,0,0.1,0.0177,0.4913,20
alpha10_run3,55,540,10.0.0.4,1.0,148.34,0.0,0.926,134,0,0,0.1,0.0177,0.4913,20
alpha10_run3,55,540,10.0.0.5,1.0,134.65,0.0,0.9348,174,0,0,0.1,0.0177,0.4913,20
alpha10_run3,56,550,10.0.0.1,1.0,138.67,0.0,0.9283,168,0,0,0.1,0.0174,0.4915,20
alpha10_run3,56,550,10.0.0.2,0.9998,122.96,0.0,0.9275,148,0,0,0.1,0.0174,0.4915,20
alpha10_run3,56,550,10.0.0.3,1.0,137.75,0.0,0.9316,171,0,0,0.1,0.0174,0.4915,20
alpha10_run3,56,550,10.0.0.4,1.0,148.34,0.0,0.926,134,0,0,0.1,0.0174,0.4915,20
alpha10_run3,56,550,10.0.0.5,1.0,119.23,0.0,0.9365,177,0,0,0.1,0.0174,0.4915,20
alpha10_run3,57,560,10.0.0.1,1.0,138.67,0.0,0.929,168,0,0,0.1,0.018,0.4912,20
alpha10_run3,57,560,10.0.0.2,1.0,120.18,0.0,0.9312,156,0,0,0.1,0.018,0.4912,20
alpha10_run3,57,560,10.0.0.3,1.0,137.75,0.0,0.9315,171,0,0,0.1,0.018,0.4912,20
alpha10_run3,57,560,10.0.0.4,1.0,148.34,0.0,0.9259,134,0,0,0.1,0.018,0.4912,20
alpha10_run3,57,560,10.0.0.5,1.0,122.22,0.0,0.9372,180,0,0,0.1,0.018,0.4912,20
alpha10_run3,58,570,10.0.0.1,1.0,142.15,0.0,0.929,169,0,0,0.1,0.0181,0.4911,20
alpha10_run3,58,570,10.0.0.2,1.0,142.2,0.0,0.9305,163,0,0,0.1,0.0181,0.4911,20
alpha10_run3,58,570,10.0.0.3,1.0,137.75,0.0,0.9314,171,0,0,0.1,0.0181,0.4911,20
alpha10_run3,58,570,10.0.0.4,1.0,123.75,0.0,0.9296,138,0,0,0.1,0.0181,0.4911,20
alpha10_run3,58,570,10.0.0.5,1.0,129.12,0.0,0.9367,185,0,0,0.1,0.0181,0.4911,20
alpha10_run3,59,580,10.0.0.1,1.0,107.78,0.0,0.9341,172,0,0,0.1,0.0182,0.4911,20
alpha10_run3,59,580,10.0.0.2,1.0,142.2,0.0,0.93,163,0,0,0.1,0.0182,0.4911,20
alpha10_run3,59,580,10.0.0.3,1.0,137.75,0.0,0.9313,171,0,0,0.1,0.0182,0.4911,20
alpha10_run3,59,580,10.0.0.4,0.79,107.22,0.0,0.9031,143,0,0,0.1,0.0182,0.4911,20
alpha10_run3,59,580,10.0.0.5,0.853,129.12,0.0,0.9142,185,0,0,0.1,0.0182,0.4911,20
alpha10_run3,60,590,10.0.0.1,1.0,134.24,0.0,0.9338,177,0,0,0.1,0.0197,0.4903,20
alpha10_run3,60,590,10.0.0.2,1.0,142.2,0.0,0.9297,163,0,0,0.1,0.0197,0.4903,20
alpha10_run3,60,590,10.0.0.3,1.0,131.26,0.0,0.9322,174,0,0,0.1,0.0197,0.4903,20
alpha10_run3,60,590,10.0.0.4,0.7547,107.22,0.0,0.8793,143,0,0,0.1,0.0197,0.4903,20
alpha10_run3,60,590,10.0.0.5,0.928,129.12,0.0,0.9098,185,0,0,0.1,0.0197,0.4903,20
alpha10_run4,1,0,10.0.0.1,0.8,100.0,0.0,0.815,0,0,0,0.1,0.4,0.3571,12
alpha10_run4,1,0,10.0.0.2,0.86,91.7,0.0,0.8252,1,0,0,0.1,0.4,0.3571,12
alpha10_run4,1,0,10.0.0.3,0.8,100.0,0.0,0.815,0,0,0,0.1,0.4,0.3571,12
alpha10_run4,1,0,10.0.0.4,0.86,100.0,0.0,0.824,0,0,0,0.1,0.4,0.3571,12
alpha10_run4,1,0,10.0.0.5,0.8,100.0,0.0,0.815,0,0,0,0.1,0.4,0.3571,12
alpha10_run4,2,10,10.0.0.1,0.9835,119.6,0.0,0.8501,3,0,0,0.1,0.1375,0.4396,17
alpha10_run4,2,10,10.0.0.2,0.9835,106.07,0.0,0.8593,2,0,0,0.1,0.1375,0.4396,17
alpha10_run4,2,10,10.0.0.3,0.9765,102.13,0.0,0.8517,3,0,0,0.1,0.1375,0.4396,17
alpha10_run4,2,10,10.0.0.4,0.9885,114.68,0.0,0.8579,3,0,0,0.1,0.1375,0.4396,17
alpha10_run4,2,10,10.0.0.5,0.9765,129.3,0.0,0.8476,3,0,0,0.1,0.1375,0.4396,17
alpha10_run4,3,20,10.0.0.1,0.9944,124.09,0.0,0.8756,4,0,0,0.1,0.043,0.4794,19
alpha10_run4,3,20,10.0.0.2,0.9991,101.59,0.0,0.8861,5,0,0,0.1,0.043,0.4794,19
alpha10_run4,3,20,10.0.0.3,0.9944,111.85,0.0,0.8785,6,0,0,0.1,0.043,0.4794,19
alpha10_run4,3,20,10.0.0.4,0.9986,105.29,0.0,0.8845,6,0,0,0.1,0.043,0.4794,19
alpha10_run4,3,20,10.0.0.5,0.9972,120.96,0.0,0.8747,5,0,0,0.1,0.043,0.4794,19
alpha10_run4,4,30,10.0.0.1,0.9991,119.66,0.0,0.8948,8,0,0,0.1,0.0252,0.4877,19
alpha10_run4,4,30,10.0.0.2,1.0,120.35,0.0,0.9022,8,0,0,0.1,0.0252,0.4877,19
alpha10_run4,4,30,10.0.0.3,0.9993,128.37,0.0,0.8956,8,0,0,0.1,0.0252,0.4877,19
alpha10_run4,4,30,10.0.0.4,0.9998,94.63,0.0,0.9049,11,0,0,0.1,0.0252,0.4877,19
alpha10_run4,4,30,10.0.0.5,0.9997,117.36,0.0,0.8947,7,0,0,0.1,0.0252,0.4877,19
alpha10_run4,5,40,10.0.0.1,0.9999,147.4,0.0,0.9043,11,0,0,0.1,0.0388,0.4813,19
alpha10_run4,5,40,10.0.0.2,1.0,122.02,0.0,0.9133,13,0,0,0.1,0.0388,0.4813,19
alpha10_run4,5,40,10.0.0.3,1.0,149.15,0.0,0.9046,13,0,0,0.1,0.0388,0.4813,19
alpha10_run4,5,40,10.0.0.4,1.0,104.8,0.0,0.9177,15,0,0,0.1,0.0388,0.4813,19
alpha10_run4,5,40,10.0.0.5,1.0,132.25,0.0,0.9064,9,0,0,0.1,0.0388,0.4813,19
alpha10_run4,6,50,10.0.0.1,1.0,102.91,0.0,0.9175,19,0,0,0.1,0.025,0.4878,19
alpha10_run4,6,50,10.0.0.2,1.0,122.02,0.0,0.921,13,0,0,0.1,0.025,0.4878,19
alpha10_run4,6,50,10.0.0.3,1.0,149.15,0.0,0.9108,13,0,0,0.1,0.025,0.4878,19
alpha10_run4,6,50,10.0.0.4,1.0,109.36,0.0,0.926,18,0,0,0.1,0.025,0.4878,19
alpha10_run4,6,50,10.0.0.5,1.0,138.43,0.0,0.9137,11,0,0,0.1,0.025,0.4878,19
alpha10_run4,7,60,10.0.0.1,1.0,107.02,0.0,0.9262,20,0,0,0.1,0.0165,0.4919,20
alpha10_run4,7,60,10.0.0.2,1.0,126.13,0.0,0.9258,14,0,0,0.1,0.0165,0.4919,20
alpha10_run4,7,60,10.0.0.3,1.0,149.15,0.0,0.9152,13,0,0,0.1,0.0165,0.4919,20
alpha10_run4,7,60,10.0.0.4,1.0,94.89,0.0,0.934,22,0,0,0.1,0.0165,0.4919,20
alpha10_run4,7,60,10.0.0.5,1.0,140.69,0.0,0.9185,12,0,0,0.1,0.0165,0.4919,20
alpha10_run4,8,70,10.0.0.1,1.0,124.3,0.0,0.9297,22,0,0,0.1,0.015,0.4926,20
alpha10_run4,8,70,10.0.0.2,1.0,121.66,0.0,0.9298,20,0,0,0.1,0.015,0.4926,20
alpha10_run4,8,70,10.0.0.3,0.79,113.06,0.0,0.8922,16,0,0,0.1,0.015,0.4926,20
alpha10_run4,8,70,10.0.0.4,1.0,83.95,0.0,0.9412,23,0,0,0.1,0.015,0.4926,20
alpha10_run4,8,70,10.0.0.5,1.0,145.68,0.0,0.9211,14,0,0,0.1,0.015,0.4926,20
alpha10_run4,9,80,10.0.0.1,0.853,124.3,0.0,0.9101,22,0,0,0.1,0.0363,0.4825,19
alpha10_run4,9,80,10.0.0.2,0.79,117.29,0.0,0.9018,22,0,0,0.1,0.0363,0.4825,19
alpha10_run4,9,80,10.0.0.3,0.853,113.06,0.0,0.8855,16,0,0,0.1,0.0363,0.4825,19
alpha10_run4,9,80,10.0.0.4,1.0,113.33,0.0,0.9418,28,0,0,0.1,0.0363,0.4825,19
alpha10_run4,9,80,10.0.0.5,1.0,138.15,0.0,0.9241,18,0,0,0.1,0.0363,0.4825,19
alpha10_run4,10,90,10.0.0.1,0.9827,131.86,0.0,0.9147,24,0,0,0.1,0.0299,0.4855,19
alpha10_run4,10,90,10.0.0.2,0.8971,117.29,0.0,0.8982,22,0,0,0.1,0.0299,0.4855,19
alpha10_run4,10,90,10.0.0.3,0.9915,124.25,0.0,0.9,20,0,0,0.1,0.0299,0.4855,19
alpha10_run4,10,90,10.0.0.4,1.0,119.51,0.0,0.9414,29,0,0,0.1,0.0299,0.4855,19
alpha10_run4,10,90,10.0.0.5,1.0,135.34,0.0,0.9265,21,0,0,0.1,0.0299,0.4855,19
alpha10_run4,11,100,10.0.0.1,0.9993,135.78,0.0,0.9198,30,0,0,0.1,0.0348,0.4832,19
alpha10_run4,11,100,10.0.0.2,0.9971,127.9,0.0,0.9091,26,0,0,0.1,0.0348,0.4832,19
alpha10_run4,11,100,10.0.0.3,0.998,139.12,0.0,0.9088,22,0,0,0.1,0.0348,0.4832,19
alpha10_run4,11,100,10.0.0.4,1.0,112.49,0.0,0.9421,31,0,0,0.1,0.0348,0.4832,19
alpha10_run4,11,100,10.0.0.5,0.8971,135.34,0.0,0.9128,21,0,0,0.1,0.0348,0.4832,19
alpha10_run4,12,110,10.0.0.1,0.9999,112.51,0.0,0.927,34,0,0,0.1,0.0292,0.4858,19
alpha10_run4,12,110,10.0.0.2,0.9986,142.59,0.0,0.9148,27,0,0,0.1,0.0292,0.4858,19
alpha10_run4,12,110,10.0.0.3,0.999,139.12,0.0,0.9151,22,0,0,0.1,0.0292,0.4858,19
alpha10_run4,12,110,10.0.0.4,1.0,131.38,0.0,0.9397,33,0,0,0.1,0.0292,0.4858,19
alpha10_run4,12,110,10.0.0.5,0.9753,135.34,0.0,0.915,21,0,0,0.1,0.0292,0.4858,19
alpha10_run4,13,120,10.0.0.1,1.0,121.43,0.0,0.9307,37,0,0,0.1,0.027,0.4869,19
alpha10_run4,13,120,10.0.0.2,0.9997,142.59,0.0,0.9189,27,0,0,0.1,0.027,0.4869,19
alpha10_run4,13,120,10.0.0.3,1.0,92.77,0.0,0.9267,27,0,0,0.1,0.027,0.4869,19
alpha10_run4,13,120,10.0.0.4,1.0,127.63,0.0,0.9387,34,0,0,0.1,0.027,0.4869,19
alpha10_run4,13,120,10.0.0.5,0.998,141.68,0.0,0.9189,25,0,0,0.1,0.027,0.4869,19
alpha10_run4,14,130,10.0.0.1,1.0,121.04,0.0,0.9333,43,0,0,0.1,0.0257,0.4875,19
alpha10_run4,14,130,10.0.0.2,1.0,116.96,0.0,0.9257,30,0,0,0.1,0.0257,0.4875,19
alpha10_run4,14,130,10.0.0.3,1.0,138.46,0.0,0.9279,30,0,0,0.1,0.0257,0.4875,19
alpha10_run4,14,130,10.0.0.4,1.0,125.52,0.0,0.9382,39,0,0,0.1,0.0257,0.4875,19
alpha10_run4,14,130,10.0.0.5,0.9998,124.99,0.0,0.9245,28,0,0,0.1,0.0257,0.4875,19
alpha10_run4,15,140,10.0.0.1,1.0,107.96,0.0,0.9371,44,0,0,0.1,0.0276,0.4866,19
alpha10_run4,15,140,10.0.0.2,1.0,128.92,0.0,0.9286,37,0,0,0.1,0.0276,0.4866,19
alpha10_run4,15,140,10.0.0.3,1.0,138.46,0.0,0.9288,30,0,0,0.1,0.0276,0.4866,19
alpha10_run4,15,140,10.0.0.4,1.0,135.68,0.0,0.9364,40,0,0,0.1,0.0276,0.4866,19
alpha10_run4,15,140,10.0.0.5,1.0,127.74,0.0,0.928,35,0,0,0.1,0.0276,0.4866,19
alpha10_run4,16,150,10.0.0.1,1.0,130.62,0.0,0.9364,48,0,0,0.1,0.0187,0.4908,20
alpha10_run4,16,150,10.0.0.2,1.0,130.32,0.0,0.9305,42,0,0,0.1,0.0187,0.4908,20
alpha10_run4,16,150,10.0.0.3,1.0,129.71,0.0,0.9307,32,0,0,0.1,0.0187,0.4908,20
alpha10_run4,16,150,10.0.0.4,1.0,134.49,0.0,0.9353,41,0,0,0.1,0.0187,0.4908,20
alpha10_run4,16,150,10.0.0.5,1.0,127.74,0.0,0.9304,35,0,0,0.1,0.0187,0.4908,20
alpha10_run4,17,160,10.0.0.1,1.0,130.62,0.0,0.9359,48,0,0,0.1,0.0185,0.4909,20
alpha10_run4,17,160,10.0.0.2,1.0,130.32,0.0,0.9318,42,0,0,0.1,0.0185,0.4909,20
alpha10_run4,17,160,10.0.0.3,1.0,113.21,0.0,0.9345,36,0,0,0.1,0.0185,0.4909,20
alpha10_run4,17,160,10.0.0.4,1.0,145.24,0.0,0.9329,43,0,0,0.1,0.0185,0.4909,20
alpha10_run4,17,160,10.0.0.5,1.0,108.64,0.0,0.935,42,0,0,0.1,0.0185,0.4909,20
alpha10_run4,18,170,10.0.0.1,1.0,130.62,0.0,0.9355,48,0,0,0.1,0.0173,0.4915,20
alpha10_run4,18,170,10.0.0.2,1.0,132.15,0.0,0.9324,44,0,0,0.1,0.0173,0.4915,20
alpha10_run4,18,170,10.0.0.3,1.0,132.6,0.0,0.9343,43,0,0,0.1,0.0173,0.4915,20
alpha10_run4,18,170,10.0.0.4,1.0,145.24,0.0,0.9313,43,0,0,0.1,0.0173,0.4915,20
alpha10_run4,18,170,10.0.0.5,1.0,127.51,0.0,0.9354,47,0,0,0.1,0.0173,0.4915,20
alpha10_run4,19,180,10.0.0.1,1.0,137.87,0.0,0.9342,50,0,0,0.1,0.0174,0.4914,20
alpha10_run4,19,180,10.0.0.2,1.0,104.82,0.0,0.937,55,0,0,0.1,0.0174,0.4914,20
alpha10_run4,19,180,10.0.0.3,1.0,127.76,0.0,0.9348,45,0,0,0.1,0.0174,0.4914,20
alpha10_run4,19,180,10.0.0.4,1.0,145.24,0.0,0.9301,43,0,0,0.1,0.0174,0.4914,20
alpha10_run4,19,180,10.0.0.5,1.0,127.51,0.0,0.9356,47,0,0,0.1,0.0174,0.4914,20
alpha10_run4,20,190,10.0.0.1,1.0,137.87,0.0,0.9333,50,0,0,0.1,0.0203,0.49,20
alpha10_run4,20,190,10.0.0.2,1.0,115.5,0.0,0.9386,58,0,0,0.1,0.0203,0.49,20
alpha10_run4,20,190,10.0.0.3,1.0,135.98,0.0,0.934,46,0,0,0.1,0.0203,0.49,20
alpha10_run4,20,190,10.0.0.4,0.853,137.94,0.0,0.9083,46,0,0,0.1,0.0203,0.49,20
alpha10_run4,20,190,10.0.0.5,1.0,116.81,0.0,0.9374,53,0,0,0.1,0.0203,0.49,20
alpha10_run4,21,200,10.0.0.1,1.0,105.09,0.0,0.9375,60,0,0,0.1,0.0194,0.4905,20
alpha10_run4,21,200,10.0.0.2,1.0,130.59,0.0,0.9374,61,0,0,0.1,0.0194,0.4905,20
alpha10_run4,21,200,10.0.0.3,1.0,138.18,0.0,0.9331,47,0,0,0.1,0.0194,0.4905,20
alpha10_run4,21,200,10.0.0.4,0.9827,141.58,0.0,0.912,47,0,0,0.1,0.0194,0.4905,20
alpha10_run4,21,200,10.0.0.5,1.0,123.8,0.0,0.9376,56,0,0,0.1,0.0194,0.4905,20
alpha10_run4,22,210,10.0.0.1,1.0,131.76,0.0,0.9365,63,0,0,0.1,0.0194,0.4905,20
alpha10_run4,22,210,10.0.0.2,1.0,130.59,0.0,0.9366,61,0,0,0.1,0.0194,0.4905,20
alpha10_run4,22,210,10.0.0.3,1.0,135.91,0.0,0.9328,54,0,0,0.1,0.0194,0.4905,20
alpha10_run4,22,210,10.0.0.4,0.9997,156.84,0.0,0.9148,51,0,0,0.1,0.0194,0.4905,20
alpha10_run4,22,210,10.0.0.5,1.0,128.45,0.0,0.9371,60,0,0,0.1,0.0194,0.4905,20
alpha10_run4,23,220,10.0.0.1,1.0,131.76,0.0,0.9358,63,0,0,0.1,0.0171,0.4916,20
alpha10_run4,23,220,10.0.0.2,1.0,138.52,0.0,0.9348,62,0,0,0.1,0.0171,0.4916,20
alpha10_run4,23,220,10.0.0.3,1.0,97.51,0.0,0.9383,66,0,0,0.1,0.0171,0.4916,20
alpha10_run4,23,220,10.0.0.4,1.0,156.84,0.0,0.9168,51,0,0,0.1,0.0171,0.4916,20
alpha10_run4,23,220,10.0.0.5,1.0,119.71,0.0,0.938,63,0,0,0.1,0.0171,0.4916,20
alpha10_run4,24,230,10.0.0.1,1.0,114.77,0.0,0.9378,68,0,0,0.1,0.0148,0.4927,20
alpha10_run4,24,230,10.0.0.2,1.0,138.52,0.0,0.9336,62,0,0,0.1,0.0148,0.4927,20
alpha10_run4,24,230,10.0.0.3,1.0,124.28,0.0,0.9382,71,0,0,0.1,0.0148,0.4927,20
alpha10_run4,24,230,10.0.0.4,1.0,156.84,0.0,0.9183,51,0,0,0.1,0.0148,0.4927,20
alpha10_run4,24,230,10.0.0.5,1.0,123.4,0.0,0.9381,66,0,0,0.1,0.0148,0.4927,20
alpha10_run4,25,240,10.0.0.1,1.0,127.62,0.0,0.9373,72,0,0,0.1,0.0145,0.4928,20
alpha10_run4,25,240,10.0.0.2,1.0,138.52,0.0,0.9327,62,0,0,0.1,0.0145,0.4928,20
alpha10_run4,25,240,10.0.0.3,1.0,124.28,0.0,0.9381,71,0,0,0.1,0.0145,0.4928,20
alpha10_run4,25,240,10.0.0.4,1.0,156.84,0.0,0.9193,51,0,0,0.1,0.0145,0.4928,20
alpha10_run4,25,240,10.0.0.5,1.0,118.95,0.0,0.9388,73,0,0,0.1,0.0145,0.4928,20
alpha10_run4,26,250,10.0.0.1,1.0,127.62,0.0,0.937,72,0,0,0.1,0.014,0.4931,20
alpha10_run4,26,250,10.0.0.2,1.0,95.44,0.0,0.9386,71,0,0,0.1,0.014,0.4931,20
alpha10_run4,26,250,10.0.0.3,1.0,136.19,0.0,0.9362,73,0,0,0.1,0.014,0.4931,20
alpha10_run4,26,250,10.0.0.4,1.0,156.84,0.0,0.92,51,0,0,0.1,0.014,0.4931,20
alpha10_run4,26,250,10.0.0.5,1.0,127.71,0.0,0.938,74,0,0,0.1,0.014,0.4931,20
alpha10_run4,27,260,10.0.0.1,1.0,127.62,0.0,0.9368,72,0,0,0.1,0.0128,0.4937,20
alpha10_run4,27,260,10.0.0.2,1.0,115.85,0.0,0.9396,73,0,0,0.1,0.0128,0.4937,20
alpha10_run4,27,260,10.0.0.3,1.0,136.19,0.0,0.9349,73,0,0,0.1,0.0128,0.4937,20
alpha10_run4,27,260,10.0.0.4,1.0,122.87,0.0,0.9255,62,0,0,0.1,0.0128,0.4937,20
alpha10_run4,27,260,10.0.0.5,1.0,127.71,0.0,0.9375,74,0,0,0.1,0.0128,0.4937,20
alpha10_run4,28,270,10.0.0.1,1.0,89.62,0.0,0.9423,78,0,0,0.1,0.0163,0.492,20
alpha10_run4,28,270,10.0.0.2,1.0,140.36,0.0,0.9367,74,0,0,0.1,0.0163,0.492,20
alpha10_run4,28,270,10.0.0.3,1.0,136.19,0.0,0.934,73,0,0,0.1,0.0163,0.492,20
alpha10_run4,28,270,10.0.0.4,0.853,136.69,0.0,0.9053,66,0,0,0.1,0.0163,0.492,20
alpha10_run4,28,270,10.0.0.5,1.0,133.05,0.0,0.9363,75,0,0,0.1,0.0163,0.492,20
alpha10_run4,29,280,10.0.0.1,1.0,124.8,0.0,0.9409,84,0,0,0.1,0.0154,0.4924,20
alpha10_run4,29,280,10.0.0.2,1.0,140.36,0.0,0.9346,74,0,0,0.1,0.0154,0.4924,20
alpha10_run4,29,280,10.0.0.3,1.0,123.3,0.0,0.9353,80,0,0,0.1,0.0154,0.4924,20
alpha10_run4,29,280,10.0.0.4,0.9496,136.69,0.0,0.9057,66,0,0,0.1,0.0154,0.4924,20
alpha10_run4,29,280,10.0.0.5,1.0,133.05,0.0,0.9354,75,0,0,0.1,0.0154,0.4924,20
alpha10_run4,30,290,10.0.0.1,1.0,132.01,0.0,0.9388,88,0,0,0.1,0.0181,0.4911,20
alpha10_run4,30,290,10.0.0.2,1.0,140.36,0.0,0.9332,74,0,0,0.1,0.0181,0.4911,20
alpha10_run4,30,290,10.0.0.3,1.0,125.21,0.0,0.9359,83,0,0,0.1,0.0181,0.4911,20
alpha10_run4,30,290,10.0.0.4,1.0,127.77,0.0,0.9148,80,0,0,0.1,0.0181,0.4911,20
alpha10_run4,30,290,10.0.0.5,1.0,133.05,0.0,0.9348,75,0,0,0.1,0.0181,0.4911,20
alpha10_run4,31,300,10.0.0.1,1.0,131.1,0.0,0.9375,90,0,0,0.1,0.014,0.4931,20
alpha10_run4,31,300,10.0.0.2,1.0,119.9,0.0,0.9352,81,0,0,0.1,0.014,0.4931,20
alpha10_run4,31,300,10.0.0.3,1.0,132.48,0.0,0.9353,84,0,0,0.1,0.014,0.4931,20
alpha10_run4,31,300,10.0.0.4,1.0,140.2,0.0,0.9193,83,0,0,0.1,0.014,0.4931,20
alpha10_run4,31,300,10.0.0.5,1.0,139.01,0.0,0.9335,77,0,0,0.1,0.014,0.4931,20
alpha10_run4,32,310,10.0.0.1,1.0,136.57,0.0,0.9358,91,0,0,0.1,0.0133,0.4935,20
alpha10_run4,32,310,10.0.0.2,1.0,106.87,0.0,0.9386,97,0,0,0.1,0.0133,0.4935,20
alpha10_run4,32,310,10.0.0.3,1.0,128.15,0.0,0.9355,88,0,0,0.1,0.0133,0.4935,20
alpha10_run4,32,310,10.0.0.4,1.0,140.2,0.0,0.9225,83,0,0,0.1,0.0133,0.4935,20
alpha10_run4,32,310,10.0.0.5,1.0,139.01,0.0,0.9326,77,0,0,0.1,0.0133,0.4935,20
alpha10_run4,33,320,10.0.0.1,1.0,132.37,0.0,0.9352,94,0,0,0.1,0.0161,0.4921,20
alpha10_run4,33,320,10.0.0.2,1.0,149.48,0.0,0.9346,101,0,0,0.1,0.0161,0.4921,20
alpha10_run4,33,320,10.0.0.3,0.9496,124.42,0.0,0.9286,89,0,0,0.1,0.0161,0.4921,20
alpha10_run4,33,320,10.0.0.4,1.0,110.46,0.0,0.9292,90,0,0,0.1,0.0161,0.4921,20
alpha10_run4,33,320,10.0.0.5,1.0,143.63,0.0,0.9313,79,0,0,0.1,0.0161,0.4921,20
alpha10_run4,34,330,10.0.0.1,1.0,150.64,0.0,0.932,96,0,0,0.1,0.0144,0.4929,20
alpha10_run4,34,330,10.0.0.2,1.0,149.48,0.0,0.9318,101,0,0,0.1,0.0144,0.4929,20
alpha10_run4,34,330,10.0.0.3,0.9879,136.72,0.0,0.9277,90,0,0,0.1,0.0144,0.4929,20
alpha10_run4,34,330,10.0.0.4,1.0,143.16,0.0,0.929,97,0,0,0.1,0.0144,0.4929,20
alpha10_run4,34,330,10.0.0.5,1.0,133.86,0.0,0.9318,80,0,0,0.1,0.0144,0.4929,20
